areatype,date,name,code,newAdmissions,cumAdmissions,cumAdmissionsByAge,covidOccupiedMVBeds,hospitalCases
nhsRegion,2020-10-01,South East,E40000005,16.0,14603.0,"[{'age': '65_to_84', 'rate': 398.3, 'value': 6035}, {'age': '18_to_64', 'rate': 89.5, 'value': 4701}, {'age': '85+', 'rate': 1372.6, 'value': 3505}, {'age': '0_to_5', 'rate': 11.8, 'value': 71}, {'age': '6_to_17', 'rate': 3.6, 'value': 47}]",8.0,98.0
nhsRegion,2020-10-02,South East,E40000005,12.0,14615.0,"[{'age': '65_to_84', 'rate': 398.7, 'value': 6040}, {'age': '18_to_64', 'rate': 89.6, 'value': 4706}, {'age': '85+', 'rate': 1373.4, 'value': 3507}, {'age': '0_to_5', 'rate': 11.8, 'value': 71}, {'age': '6_to_17', 'rate': 3.6, 'value': 47}]",8.0,109.0
nhsRegion,2020-10-03,South East,E40000005,19.0,14634.0,"[{'age': '65_to_84', 'rate': 399.2, 'value': 6048}, {'age': '18_to_64', 'rate': 89.7, 'value': 4712}, {'age': '85+', 'rate': 1375.3, 'value': 3512}, {'age': '0_to_5', 'rate': 11.8, 'value': 71}, {'age': '6_to_17', 'rate': 3.6, 'value': 47}]",8.0,100.0
nhsRegion,2020-10-04,South East,E40000005,18.0,14652.0,"[{'age': '65_to_84', 'rate': 399.7, 'value': 6056}, {'age': '18_to_64', 'rate': 89.9, 'value': 4721}, {'age': '85+', 'rate': 1375.3, 'value': 3512}, {'age': '0_to_5', 'rate': 11.8, 'value': 71}, {'age': '6_to_17', 'rate': 3.7, 'value': 48}]",8.0,108.0
nhsRegion,2020-10-05,South East,E40000005,21.0,14673.0,"[{'age': '65_to_84', 'rate': 400.6, 'value': 6069}, {'age': '18_to_64', 'rate': 89.9, 'value': 4724}, {'age': '85+', 'rate': 1377.3, 'value': 3517}, {'age': '0_to_5', 'rate': 11.8, 'value': 71}, {'age': '6_to_17', 'rate': 3.7, 'value': 48}]",8.0,119.0
nhsRegion,2020-10-06,South East,E40000005,25.0,14698.0,"[{'age': '65_to_84', 'rate': 401.4, 'value': 6081}, {'age': '18_to_64', 'rate': 90.1, 'value': 4731}, {'age': '85+', 'rate': 1379.6, 'value': 3523}, {'age': '0_to_5', 'rate': 11.8, 'value': 71}, {'age': '6_to_17', 'rate': 3.7, 'value': 48}]",11.0,121.0
nhsRegion,2020-10-07,South East,E40000005,41.0,14739.0,"[{'age': '65_to_84', 'rate': 402.4, 'value': 6096}, {'age': '18_to_64', 'rate': 90.4, 'value': 4748}, {'age': '85+', 'rate': 1382.4, 'value': 3530}, {'age': '0_to_5', 'rate': 11.8, 'value': 71}, {'age': '6_to_17', 'rate': 3.8, 'value': 50}]",12.0,134.0
nhsRegion,2020-10-08,South East,E40000005,36.0,14775.0,"[{'age': '65_to_84', 'rate': 403.3, 'value': 6110}, {'age': '18_to_64', 'rate': 90.7, 'value': 4764}, {'age': '85+', 'rate': 1384.7, 'value': 3536}, {'age': '0_to_5', 'rate': 11.8, 'value': 71}, {'age': '6_to_17', 'rate': 3.8, 'value': 50}]",12.0,144.0
nhsRegion,2020-10-09,South East,E40000005,34.0,14809.0,"[{'age': '65_to_84', 'rate': 404.1, 'value': 6122}, {'age': '18_to_64', 'rate': 90.9, 'value': 4776}, {'age': '85+', 'rate': 1388.6, 'value': 3546}, {'age': '0_to_5', 'rate': 11.8, 'value': 71}, {'age': '6_to_17', 'rate': 3.8, 'value': 50}]",10.0,162.0
nhsRegion,2020-10-10,South East,E40000005,30.0,14839.0,"[{'age': '65_to_84', 'rate': 404.9, 'value': 6134}, {'age': '18_to_64', 'rate': 91.1, 'value': 4785}, {'age': '85+', 'rate': 1392.2, 'value': 3555}, {'age': '0_to_5', 'rate': 11.8, 'value': 71}, {'age': '6_to_17', 'rate': 3.8, 'value': 50}]",10.0,163.0
nhsRegion,2020-10-11,South East,E40000005,27.0,14866.0,"[{'age': '65_to_84', 'rate': 405.9, 'value': 6149}, {'age': '18_to_64', 'rate': 91.2, 'value': 4793}, {'age': '85+', 'rate': 1393.7, 'value': 3559}, {'age': '0_to_5', 'rate': 11.8, 'value': 71}, {'age': '6_to_17', 'rate': 3.8, 'value': 50}]",8.0,175.0
nhsRegion,2020-10-12,South East,E40000005,37.0,14903.0,"[{'age': '65_to_84', 'rate': 407.1, 'value': 6168}, {'age': '18_to_64', 'rate': 91.4, 'value': 4802}, {'age': '85+', 'rate': 1397.2, 'value': 3568}, {'age': '0_to_5', 'rate': 11.8, 'value': 71}, {'age': '6_to_17', 'rate': 3.8, 'value': 50}]",10.0,189.0
nhsRegion,2020-10-13,South East,E40000005,48.0,14951.0,"[{'age': '65_to_84', 'rate': 408.3, 'value': 6186}, {'age': '18_to_64', 'rate': 91.8, 'value': 4821}, {'age': '85+', 'rate': 1401.2, 'value': 3578}, {'age': '0_to_5', 'rate': 12.0, 'value': 72}, {'age': '6_to_17', 'rate': 3.8, 'value': 50}]",10.0,204.0
nhsRegion,2020-10-14,South East,E40000005,38.0,14989.0,"[{'age': '65_to_84', 'rate': 409.1, 'value': 6198}, {'age': '18_to_64', 'rate': 92.2, 'value': 4841}, {'age': '85+', 'rate': 1403.5, 'value': 3584}, {'age': '0_to_5', 'rate': 12.0, 'value': 72}, {'age': '6_to_17', 'rate': 3.8, 'value': 50}]",10.0,225.0
nhsRegion,2020-10-15,South East,E40000005,52.0,15041.0,"[{'age': '65_to_84', 'rate': 410.5, 'value': 6220}, {'age': '18_to_64', 'rate': 92.4, 'value': 4856}, {'age': '85+', 'rate': 1409.4, 'value': 3599}, {'age': '0_to_5', 'rate': 12.0, 'value': 72}, {'age': '6_to_17', 'rate': 3.8, 'value': 50}]",12.0,233.0
nhsRegion,2020-10-16,South East,E40000005,33.0,15074.0,"[{'age': '65_to_84', 'rate': 411.5, 'value': 6234}, {'age': '18_to_64', 'rate': 92.5, 'value': 4861}, {'age': '85+', 'rate': 1414.9, 'value': 3613}, {'age': '0_to_5', 'rate': 12.0, 'value': 72}, {'age': '6_to_17', 'rate': 3.8, 'value': 50}]",12.0,263.0
nhsRegion,2020-10-17,South East,E40000005,34.0,15108.0,"[{'age': '65_to_84', 'rate': 412.2, 'value': 6245}, {'age': '18_to_64', 'rate': 92.8, 'value': 4873}, {'age': '85+', 'rate': 1419.2, 'value': 3624}, {'age': '0_to_5', 'rate': 12.0, 'value': 72}, {'age': '6_to_17', 'rate': 3.8, 'value': 50}]",11.0,279.0
nhsRegion,2020-10-18,South East,E40000005,40.0,15148.0,"[{'age': '65_to_84', 'rate': 413.4, 'value': 6263}, {'age': '18_to_64', 'rate': 92.9, 'value': 4882}, {'age': '85+', 'rate': 1423.9, 'value': 3636}, {'age': '0_to_5', 'rate': 12.2, 'value': 73}, {'age': '6_to_17', 'rate': 3.8, 'value': 50}]",11.0,228.0
nhsRegion,2020-10-19,South East,E40000005,51.0,15199.0,"[{'age': '65_to_84', 'rate': 414.4, 'value': 6279}, {'age': '18_to_64', 'rate': 93.2, 'value': 4898}, {'age': '85+', 'rate': 1430.5, 'value': 3653}, {'age': '0_to_5', 'rate': 12.5, 'value': 75}, {'age': '6_to_17', 'rate': 3.8, 'value': 50}]",18.0,326.0
nhsRegion,2020-10-20,South East,E40000005,37.0,15236.0,"[{'age': '65_to_84', 'rate': 415.6, 'value': 6296}, {'age': '18_to_64', 'rate': 93.4, 'value': 4907}, {'age': '85+', 'rate': 1434.4, 'value': 3663}, {'age': '0_to_5', 'rate': 12.5, 'value': 75}, {'age': '6_to_17', 'rate': 3.9, 'value': 51}]",18.0,325.0
nhsRegion,2020-10-21,South East,E40000005,65.0,15301.0,"[{'age': '65_to_84', 'rate': 417.7, 'value': 6328}, {'age': '18_to_64', 'rate': 93.8, 'value': 4926}, {'age': '85+', 'rate': 1439.1, 'value': 3675}, {'age': '0_to_5', 'rate': 12.8, 'value': 77}, {'age': '6_to_17', 'rate': 3.9, 'value': 51}]",19.0,358.0
nhsRegion,2020-10-22,South East,E40000005,77.0,15378.0,"[{'age': '65_to_84', 'rate': 419.5, 'value': 6356}, {'age': '18_to_64', 'rate': 94.2, 'value': 4946}, {'age': '85+', 'rate': 1450.5, 'value': 3704}, {'age': '0_to_5', 'rate': 12.8, 'value': 77}, {'age': '6_to_17', 'rate': 3.9, 'value': 51}]",17.0,339.0
nhsRegion,2020-10-23,South East,E40000005,70.0,15448.0,"[{'age': '65_to_84', 'rate': 421.4, 'value': 6385}, {'age': '18_to_64', 'rate': 94.6, 'value': 4969}, {'age': '85+', 'rate': 1457.6, 'value': 3722}, {'age': '0_to_5', 'rate': 12.8, 'value': 77}, {'age': '6_to_17', 'rate': 3.9, 'value': 51}]",17.0,405.0
nhsRegion,2020-10-24,South East,E40000005,65.0,15513.0,"[{'age': '65_to_84', 'rate': 423.0, 'value': 6408}, {'age': '18_to_64', 'rate': 95.0, 'value': 4989}, {'age': '85+', 'rate': 1465.8, 'value': 3743}, {'age': '0_to_5', 'rate': 13.0, 'value': 78}, {'age': '6_to_17', 'rate': 3.9, 'value': 51}]",19.0,456.0
nhsRegion,2020-10-25,South East,E40000005,67.0,15580.0,"[{'age': '65_to_84', 'rate': 424.8, 'value': 6436}, {'age': '18_to_64', 'rate': 95.3, 'value': 5008}, {'age': '85+', 'rate': 1473.2, 'value': 3762}, {'age': '0_to_5', 'rate': 13.2, 'value': 79}, {'age': '6_to_17', 'rate': 3.9, 'value': 51}]",20.0,477.0
nhsRegion,2020-10-26,South East,E40000005,86.0,15666.0,"[{'age': '65_to_84', 'rate': 426.9, 'value': 6468}, {'age': '18_to_64', 'rate': 96.0, 'value': 5044}, {'age': '85+', 'rate': 1479.9, 'value': 3779}, {'age': '0_to_5', 'rate': 13.3, 'value': 80}, {'age': '6_to_17', 'rate': 3.9, 'value': 51}]",15.0,483.0
nhsRegion,2020-10-27,South East,E40000005,84.0,15750.0,"[{'age': '65_to_84', 'rate': 429.6, 'value': 6508}, {'age': '18_to_64', 'rate': 96.6, 'value': 5072}, {'age': '85+', 'rate': 1485.7, 'value': 3794}, {'age': '0_to_5', 'rate': 13.3, 'value': 80}, {'age': '6_to_17', 'rate': 4.0, 'value': 52}]",23.0,528.0
nhsRegion,2020-10-28,South East,E40000005,81.0,15831.0,"[{'age': '65_to_84', 'rate': 431.6, 'value': 6539}, {'age': '18_to_64', 'rate': 97.1, 'value': 5102}, {'age': '85+', 'rate': 1493.6, 'value': 3814}, {'age': '0_to_5', 'rate': 13.3, 'value': 80}, {'age': '6_to_17', 'rate': 4.0, 'value': 52}]",25.0,541.0
nhsRegion,2020-10-29,South East,E40000005,103.0,15934.0,"[{'age': '65_to_84', 'rate': 434.4, 'value': 6582}, {'age': '18_to_64', 'rate': 97.7, 'value': 5132}, {'age': '85+', 'rate': 1504.9, 'value': 3843}, {'age': '0_to_5', 'rate': 13.3, 'value': 80}, {'age': '6_to_17', 'rate': 4.0, 'value': 53}]",27.0,566.0
nhsRegion,2020-10-30,South East,E40000005,84.0,16018.0,"[{'age': '65_to_84', 'rate': 436.5, 'value': 6614}, {'age': '18_to_64', 'rate': 98.3, 'value': 5163}, {'age': '85+', 'rate': 1512.8, 'value': 3863}, {'age': '0_to_5', 'rate': 13.3, 'value': 80}, {'age': '6_to_17', 'rate': 4.1, 'value': 54}]",34.0,589.0
nhsRegion,2020-10-31,South East,E40000005,98.0,16116.0,"[{'age': '65_to_84', 'rate': 439.4, 'value': 6657}, {'age': '18_to_64', 'rate': 98.9, 'value': 5193}, {'age': '85+', 'rate': 1522.2, 'value': 3887}, {'age': '0_to_5', 'rate': 13.3, 'value': 80}, {'age': '6_to_17', 'rate': 4.2, 'value': 55}]",35.0,617.0
nhsRegion,2020-11-01,South East,E40000005,88.0,16204.0,"[{'age': '65_to_84', 'rate': 441.7, 'value': 6692}, {'age': '18_to_64', 'rate': 99.4, 'value': 5220}, {'age': '85+', 'rate': 1531.6, 'value': 3911}, {'age': '0_to_5', 'rate': 13.5, 'value': 81}, {'age': '6_to_17', 'rate': 4.3, 'value': 56}]",36.0,665.0
nhsRegion,2020-11-02,South East,E40000005,115.0,16319.0,"[{'age': '65_to_84', 'rate': 444.9, 'value': 6741}, {'age': '18_to_64', 'rate': 100.0, 'value': 5254}, {'age': '85+', 'rate': 1542.1, 'value': 3938}, {'age': '0_to_5', 'rate': 14.2, 'value': 85}, {'age': '6_to_17', 'rate': 4.4, 'value': 57}]",42.0,713.0
nhsRegion,2020-11-03,South East,E40000005,81.0,16400.0,"[{'age': '65_to_84', 'rate': 447.4, 'value': 6778}, {'age': '18_to_64', 'rate': 100.4, 'value': 5273}, {'age': '85+', 'rate': 1551.1, 'value': 3961}, {'age': '0_to_5', 'rate': 14.3, 'value': 86}, {'age': '6_to_17', 'rate': 4.4, 'value': 58}]",41.0,711.0
nhsRegion,2020-11-04,South East,E40000005,109.0,16509.0,"[{'age': '65_to_84', 'rate': 450.7, 'value': 6828}, {'age': '18_to_64', 'rate': 100.9, 'value': 5301}, {'age': '85+', 'rate': 1562.9, 'value': 3991}, {'age': '0_to_5', 'rate': 14.5, 'value': 87}, {'age': '6_to_17', 'rate': 4.4, 'value': 58}]",47.0,751.0
nhsRegion,2020-11-05,South East,E40000005,140.0,16649.0,"[{'age': '65_to_84', 'rate': 454.4, 'value': 6885}, {'age': '18_to_64', 'rate': 101.6, 'value': 5335}, {'age': '85+', 'rate': 1582.1, 'value': 4040}, {'age': '0_to_5', 'rate': 14.5, 'value': 87}, {'age': '6_to_17', 'rate': 4.4, 'value': 58}]",48.0,770.0
nhsRegion,2020-11-06,South East,E40000005,107.0,16756.0,"[{'age': '65_to_84', 'rate': 457.3, 'value': 6928}, {'age': '18_to_64', 'rate': 102.3, 'value': 5375}, {'age': '85+', 'rate': 1590.7, 'value': 4062}, {'age': '0_to_5', 'rate': 14.7, 'value': 88}, {'age': '6_to_17', 'rate': 4.5, 'value': 59}]",45.0,783.0
nhsRegion,2020-11-07,South East,E40000005,150.0,16906.0,"[{'age': '65_to_84', 'rate': 461.4, 'value': 6990}, {'age': '18_to_64', 'rate': 103.2, 'value': 5422}, {'age': '85+', 'rate': 1606.0, 'value': 4101}, {'age': '0_to_5', 'rate': 14.7, 'value': 88}, {'age': '6_to_17', 'rate': 4.7, 'value': 61}]",44.0,821.0
nhsRegion,2020-11-08,South East,E40000005,137.0,17043.0,"[{'age': '65_to_84', 'rate': 465.7, 'value': 7056}, {'age': '18_to_64', 'rate': 104.0, 'value': 5461}, {'age': '85+', 'rate': 1617.7, 'value': 4131}, {'age': '0_to_5', 'rate': 14.8, 'value': 89}, {'age': '6_to_17', 'rate': 4.7, 'value': 62}]",50.0,820.0
nhsRegion,2020-11-09,South East,E40000005,137.0,17180.0,"[{'age': '65_to_84', 'rate': 469.6, 'value': 7115}, {'age': '18_to_64', 'rate': 104.8, 'value': 5504}, {'age': '85+', 'rate': 1629.9, 'value': 4162}, {'age': '0_to_5', 'rate': 15.5, 'value': 93}, {'age': '6_to_17', 'rate': 4.7, 'value': 62}]",53.0,947.0
nhsRegion,2020-11-10,South East,E40000005,110.0,17290.0,"[{'age': '65_to_84', 'rate': 472.9, 'value': 7164}, {'age': '18_to_64', 'rate': 105.4, 'value': 5535}, {'age': '85+', 'rate': 1640.8, 'value': 4190}, {'age': '0_to_5', 'rate': 15.8, 'value': 95}, {'age': '6_to_17', 'rate': 4.7, 'value': 62}]",52.0,958.0
nhsRegion,2020-11-11,South East,E40000005,149.0,17439.0,"[{'age': '65_to_84', 'rate': 477.5, 'value': 7235}, {'age': '18_to_64', 'rate': 106.1, 'value': 5575}, {'age': '85+', 'rate': 1654.5, 'value': 4225}, {'age': '0_to_5', 'rate': 16.3, 'value': 98}, {'age': '6_to_17', 'rate': 4.7, 'value': 62}]",60.0,1011.0
nhsRegion,2020-11-12,South East,E40000005,181.0,17620.0,"[{'age': '65_to_84', 'rate': 483.1, 'value': 7320}, {'age': '18_to_64', 'rate': 107.0, 'value': 5623}, {'age': '85+', 'rate': 1671.0, 'value': 4267}, {'age': '0_to_5', 'rate': 17.2, 'value': 103}, {'age': '6_to_17', 'rate': 4.8, 'value': 63}]",58.0,967.0
nhsRegion,2020-11-13,South East,E40000005,97.0,17717.0,"[{'age': '65_to_84', 'rate': 486.1, 'value': 7365}, {'age': '18_to_64', 'rate': 107.6, 'value': 5653}, {'age': '85+', 'rate': 1678.8, 'value': 4287}, {'age': '0_to_5', 'rate': 17.5, 'value': 105}, {'age': '6_to_17', 'rate': 4.8, 'value': 63}]",86.0,1066.0
nhsRegion,2020-11-14,South East,E40000005,132.0,17849.0,"[{'age': '65_to_84', 'rate': 489.2, 'value': 7411}, {'age': '18_to_64', 'rate': 108.6, 'value': 5707}, {'age': '85+', 'rate': 1690.6, 'value': 4317}, {'age': '0_to_5', 'rate': 17.7, 'value': 106}, {'age': '6_to_17', 'rate': 4.9, 'value': 64}]",84.0,1122.0
nhsRegion,2020-11-15,South East,E40000005,130.0,17979.0,"[{'age': '65_to_84', 'rate': 492.5, 'value': 7461}, {'age': '18_to_64', 'rate': 109.4, 'value': 5747}, {'age': '85+', 'rate': 1705.4, 'value': 4355}, {'age': '0_to_5', 'rate': 17.7, 'value': 106}, {'age': '6_to_17', 'rate': 5.0, 'value': 66}]",83.0,1173.0
nhsRegion,2020-11-16,South East,E40000005,139.0,18118.0,"[{'age': '65_to_84', 'rate': 496.6, 'value': 7524}, {'age': '18_to_64', 'rate': 110.1, 'value': 5786}, {'age': '85+', 'rate': 1718.8, 'value': 4389}, {'age': '0_to_5', 'rate': 18.0, 'value': 108}, {'age': '6_to_17', 'rate': 5.1, 'value': 67}]",82.0,1182.0
nhsRegion,2020-11-17,South East,E40000005,141.0,18259.0,"[{'age': '65_to_84', 'rate': 500.8, 'value': 7588}, {'age': '18_to_64', 'rate': 111.1, 'value': 5836}, {'age': '85+', 'rate': 1729.3, 'value': 4416}, {'age': '0_to_5', 'rate': 18.0, 'value': 108}, {'age': '6_to_17', 'rate': 5.1, 'value': 67}]",88.0,1205.0
nhsRegion,2020-11-18,South East,E40000005,164.0,18423.0,"[{'age': '65_to_84', 'rate': 506.0, 'value': 7666}, {'age': '18_to_64', 'rate': 112.1, 'value': 5887}, {'age': '85+', 'rate': 1742.6, 'value': 4450}, {'age': '0_to_5', 'rate': 18.0, 'value': 108}, {'age': '6_to_17', 'rate': 5.2, 'value': 68}]",93.0,1227.0
nhsRegion,2020-11-19,South East,E40000005,201.0,18624.0,"[{'age': '65_to_84', 'rate': 511.7, 'value': 7752}, {'age': '18_to_64', 'rate': 113.1, 'value': 5941}, {'age': '85+', 'rate': 1765.7, 'value': 4509}, {'age': '0_to_5', 'rate': 18.3, 'value': 110}, {'age': '6_to_17', 'rate': 5.2, 'value': 68}]",96.0,1246.0
nhsRegion,2020-11-20,South East,E40000005,145.0,18769.0,"[{'age': '65_to_84', 'rate': 516.1, 'value': 7819}, {'age': '18_to_64', 'rate': 113.8, 'value': 5976}, {'age': '85+', 'rate': 1782.6, 'value': 4552}, {'age': '0_to_5', 'rate': 18.3, 'value': 110}, {'age': '6_to_17', 'rate': 5.2, 'value': 68}]",94.0,1272.0
nhsRegion,2020-11-21,South East,E40000005,174.0,18943.0,"[{'age': '65_to_84', 'rate': 520.5, 'value': 7886}, {'age': '18_to_64', 'rate': 114.8, 'value': 6029}, {'age': '85+', 'rate': 1801.4, 'value': 4600}, {'age': '0_to_5', 'rate': 18.7, 'value': 112}, {'age': '6_to_17', 'rate': 5.5, 'value': 72}]",96.0,1300.0
nhsRegion,2020-11-22,South East,E40000005,144.0,19087.0,"[{'age': '65_to_84', 'rate': 523.9, 'value': 7937}, {'age': '18_to_64', 'rate': 115.7, 'value': 6077}, {'age': '85+', 'rate': 1818.2, 'value': 4643}, {'age': '0_to_5', 'rate': 18.8, 'value': 113}, {'age': '6_to_17', 'rate': 5.6, 'value': 73}]",96.0,1313.0
nhsRegion,2020-11-23,South East,E40000005,158.0,19245.0,"[{'age': '65_to_84', 'rate': 528.2, 'value': 8002}, {'age': '18_to_64', 'rate': 116.6, 'value': 6127}, {'age': '85+', 'rate': 1833.1, 'value': 4681}, {'age': '0_to_5', 'rate': 19.0, 'value': 114}, {'age': '6_to_17', 'rate': 5.9, 'value': 77}]",97.0,1395.0
nhsRegion,2020-11-24,South East,E40000005,148.0,19393.0,"[{'age': '65_to_84', 'rate': 531.9, 'value': 8058}, {'age': '18_to_64', 'rate': 117.6, 'value': 6177}, {'age': '85+', 'rate': 1848.8, 'value': 4721}, {'age': '0_to_5', 'rate': 19.0, 'value': 114}, {'age': '6_to_17', 'rate': 6.0, 'value': 79}]",111.0,1403.0
nhsRegion,2020-11-25,South East,E40000005,166.0,19559.0,"[{'age': '65_to_84', 'rate': 537.0, 'value': 8136}, {'age': '18_to_64', 'rate': 118.6, 'value': 6231}, {'age': '85+', 'rate': 1861.3, 'value': 4753}, {'age': '0_to_5', 'rate': 19.2, 'value': 115}, {'age': '6_to_17', 'rate': 6.1, 'value': 80}]",114.0,1437.0
nhsRegion,2020-11-26,South East,E40000005,136.0,19695.0,"[{'age': '65_to_84', 'rate': 541.0, 'value': 8196}, {'age': '18_to_64', 'rate': 119.5, 'value': 6275}, {'age': '85+', 'rate': 1872.3, 'value': 4781}, {'age': '0_to_5', 'rate': 19.3, 'value': 116}, {'age': '6_to_17', 'rate': 6.3, 'value': 83}]",110.0,1397.0
nhsRegion,2020-11-27,South East,E40000005,124.0,19819.0,"[{'age': '65_to_84', 'rate': 544.1, 'value': 8244}, {'age': '18_to_64', 'rate': 120.3, 'value': 6319}, {'age': '85+', 'rate': 1883.6, 'value': 4810}, {'age': '0_to_5', 'rate': 19.7, 'value': 118}, {'age': '6_to_17', 'rate': 6.4, 'value': 84}]",113.0,1429.0
nhsRegion,2020-11-28,South East,E40000005,147.0,19966.0,"[{'age': '65_to_84', 'rate': 548.3, 'value': 8307}, {'age': '18_to_64', 'rate': 121.1, 'value': 6360}, {'age': '85+', 'rate': 1900.1, 'value': 4852}, {'age': '0_to_5', 'rate': 19.7, 'value': 118}, {'age': '6_to_17', 'rate': 6.5, 'value': 85}]",115.0,1420.0
nhsRegion,2020-11-29,South East,E40000005,164.0,20130.0,"[{'age': '65_to_84', 'rate': 551.9, 'value': 8362}, {'age': '18_to_64', 'rate': 122.1, 'value': 6415}, {'age': '85+', 'rate': 1920.8, 'value': 4905}, {'age': '0_to_5', 'rate': 19.7, 'value': 118}, {'age': '6_to_17', 'rate': 6.6, 'value': 86}]",111.0,1430.0
nhsRegion,2020-11-30,South East,E40000005,152.0,20282.0,"[{'age': '65_to_84', 'rate': 556.5, 'value': 8431}, {'age': '18_to_64', 'rate': 122.9, 'value': 6454}, {'age': '85+', 'rate': 1937.7, 'value': 4948}, {'age': '0_to_5', 'rate': 19.8, 'value': 119}, {'age': '6_to_17', 'rate': 6.6, 'value': 86}]",120.0,1494.0
nhsRegion,2020-12-01,South East,E40000005,134.0,20416.0,"[{'age': '65_to_84', 'rate': 560.3, 'value': 8489}, {'age': '18_to_64', 'rate': 123.7, 'value': 6496}, {'age': '85+', 'rate': 1949.4, 'value': 4978}, {'age': '0_to_5', 'rate': 19.8, 'value': 119}, {'age': '6_to_17', 'rate': 6.9, 'value': 90}]",118.0,1423.0
nhsRegion,2020-12-02,South East,E40000005,179.0,20595.0,"[{'age': '65_to_84', 'rate': 564.3, 'value': 8550}, {'age': '18_to_64', 'rate': 124.8, 'value': 6556}, {'age': '85+', 'rate': 1970.2, 'value': 5031}, {'age': '0_to_5', 'rate': 19.8, 'value': 119}, {'age': '6_to_17', 'rate': 7.3, 'value': 95}]",117.0,1481.0
nhsRegion,2020-12-03,South East,E40000005,208.0,20803.0,"[{'age': '65_to_84', 'rate': 570.0, 'value': 8636}, {'age': '18_to_64', 'rate': 126.1, 'value': 6625}, {'age': '85+', 'rate': 1990.1, 'value': 5082}, {'age': '0_to_5', 'rate': 20.0, 'value': 120}, {'age': '6_to_17', 'rate': 7.3, 'value': 96}]",110.0,1442.0
nhsRegion,2020-12-04,South East,E40000005,175.0,20978.0,"[{'age': '65_to_84', 'rate': 574.4, 'value': 8703}, {'age': '18_to_64', 'rate': 127.1, 'value': 6678}, {'age': '85+', 'rate': 2010.1, 'value': 5133}, {'age': '0_to_5', 'rate': 20.2, 'value': 121}, {'age': '6_to_17', 'rate': 7.6, 'value': 99}]",107.0,1426.0
nhsRegion,2020-12-05,South East,E40000005,187.0,21165.0,"[{'age': '65_to_84', 'rate': 579.0, 'value': 8772}, {'age': '18_to_64', 'rate': 128.2, 'value': 6734}, {'age': '85+', 'rate': 2033.6, 'value': 5193}, {'age': '0_to_5', 'rate': 20.3, 'value': 122}, {'age': '6_to_17', 'rate': 7.6, 'value': 100}]",109.0,1496.0
nhsRegion,2020-12-06,South East,E40000005,195.0,21360.0,"[{'age': '65_to_84', 'rate': 585.3, 'value': 8868}, {'age': '18_to_64', 'rate': 129.0, 'value': 6774}, {'age': '85+', 'rate': 2056.3, 'value': 5251}, {'age': '0_to_5', 'rate': 20.3, 'value': 122}, {'age': '6_to_17', 'rate': 7.7, 'value': 101}]",105.0,1549.0
nhsRegion,2020-12-07,South East,E40000005,204.0,21564.0,"[{'age': '65_to_84', 'rate': 591.3, 'value': 8959}, {'age': '18_to_64', 'rate': 130.0, 'value': 6827}, {'age': '85+', 'rate': 2078.6, 'value': 5308}, {'age': '0_to_5', 'rate': 20.5, 'value': 123}, {'age': '6_to_17', 'rate': 7.9, 'value': 103}]",107.0,1619.0
nhsRegion,2020-12-08,South East,E40000005,203.0,21767.0,"[{'age': '65_to_84', 'rate': 597.1, 'value': 9046}, {'age': '18_to_64', 'rate': 131.2, 'value': 6892}, {'age': '85+', 'rate': 2097.4, 'value': 5356}, {'age': '0_to_5', 'rate': 20.8, 'value': 125}, {'age': '6_to_17', 'rate': 7.9, 'value': 104}]",113.0,1692.0
nhsRegion,2020-12-09,South East,E40000005,232.0,21999.0,"[{'age': '65_to_84', 'rate': 602.4, 'value': 9126}, {'age': '18_to_64', 'rate': 132.5, 'value': 6959}, {'age': '85+', 'rate': 2130.3, 'value': 5440}, {'age': '0_to_5', 'rate': 20.8, 'value': 125}, {'age': '6_to_17', 'rate': 8.0, 'value': 105}]",119.0,1726.0
nhsRegion,2020-12-10,South East,E40000005,259.0,22258.0,"[{'age': '65_to_84', 'rate': 609.6, 'value': 9236}, {'age': '18_to_64', 'rate': 133.8, 'value': 7027}, {'age': '85+', 'rate': 2160.9, 'value': 5518}, {'age': '0_to_5', 'rate': 21.0, 'value': 126}, {'age': '6_to_17', 'rate': 8.2, 'value': 107}]",120.0,1796.0
nhsRegion,2020-12-11,South East,E40000005,235.0,22493.0,"[{'age': '65_to_84', 'rate': 615.2, 'value': 9321}, {'age': '18_to_64', 'rate': 135.2, 'value': 7103}, {'age': '85+', 'rate': 2189.1, 'value': 5590}, {'age': '0_to_5', 'rate': 21.2, 'value': 127}, {'age': '6_to_17', 'rate': 8.2, 'value': 108}]",120.0,1859.0
